118.354,0.007660215
169.507,0.00563342
202.606,0.004614561
258.774,0.003912183
316.948,0.003744291
377.128,0.003259004
401.2,0.002769218
458.371,0.002814454
551.65,0.002157224
654.959,0.001998175
714.136,0.001906878
